# Photon detection efficiency averaged over 4 sensors with S/N: 0000001, 0000096, 0000960, 0000961 with R bias of 10 KOhm
# File to be used at 40.9MHz NSB level
#
#
#
#
#
#
# Wl    PDE
270	0.11420625
280	0.1306615
290	0.14464725
300	0.17708325
310	0.2059355
320	0.216553
330	0.2371935
340	0.238314
350	0.24392
360	0.24624875
370	0.2546385
380	0.2736125
390	0.2877515
400	0.2970845
410	0.30448975
420	0.31289875
430	0.31941
440	0.32705
450	0.330694
460	0.33341675
470	0.33700425
480	0.3383545
490	0.33790275
500	0.332504
510	0.322914
520	0.314485
530	0.304607
540	0.296239
550	0.28606
560	0.27779275
570	0.27662925
580	0.265124
590	0.26156625
600	0.25172075
610	0.240292
620	0.231673
630	0.21962425
640	0.2092085
650	0.20081825
660	0.191016
670	0.180585
680	0.1702065
690	0.1621875
700	0.1513055
710	0.14199325
720	0.13335675
730	0.12645025
740	0.1196345
750	0.1122805
760	0.10497565
770	0.097827575
780	0.090983125
790	0.08473755
800	0.0779414
810	0.0636314
820	0.0586686
830	0.0521785
840	0.049537525
850	0.04532595
860	0.043812725
870	0.03725675
880	0.033713675
890	0.029951975
900	0.027115625
910	0.024168325
920	0.02067295
930	0.019138725
940	0.0167045
950	0.01476025
960	0.012716175
970	0.01179225
980	0.009575245
990	0.00853478
