# Photon detection efficiency averaged over 4 sensors with S/N: 0000001, 0000096, 0000960, 0000961 with R bias of 10 KOhm
# File to be used at 660 MHz NSB level
#
#
#
#
#
#
# Wl    PDE
270	0.093728125
280	0.1060859
290	0.11731975
300	0.14283275
310	0.165364
320	0.1685545
330	0.18842125
340	0.187739
350	0.19217375
360	0.19385425
370	0.1998165
380	0.21367975
390	0.225096
400	0.23133025
410	0.236411
420	0.242526
430	0.246852
440	0.25282475
450	0.25609675
460	0.2573225
470	0.2590735
480	0.26028975
490	0.259935
500	0.25513575
510	0.247532
520	0.23939425
530	0.2327855
540	0.2255665
550	0.219717
560	0.2118845
570	0.21345825
580	0.20634575
590	0.20548825
600	0.194855
610	0.187172
620	0.1801055
630	0.17124225
640	0.16165725
650	0.15452025
660	0.1479435
670	0.138678
680	0.13242875
690	0.12658975
700	0.1165415
710	0.1096575
720	0.10175875
730	0.0973046
740	0.092276675
750	0.08601865
760	0.08020675
770	0.074934925
780	0.0695639
790	0.06477685
800	0.059429275
810	0.047999225
820	0.044120525
830	0.03783235
840	0.036973625	 
850	0.0339475
860	0.03377615
870	0.02775705
880	0.025070275
890	0.02180695
900	0.020040875
910	0.017838875
920	0.0149202
930	0.014285775
940	0.012452925
950	0.010993725
960	0.009422765
970	0.009044525
980	0.007067098
990	0.006396468
